,Unnamed: 0.1,Unnamed: 0,review,rating,sentiment_by_rating
377,377,377,saldo kaipay gagal,1,0
378,378,378,oke,4,1
379,379,379,opsi kelolah tiket,1,0
380,380,380,best si pesan kai acces perjalanankemarin cocok magrib kereta henti menit solatt detail kesan fasilitas kamar mandi musola rukuh bersih wangi,5,1
381,381,381,masuk pin kaipay pin susah,1,0
382,382,382,payah aplikasi bafukk susah akses banyak error payah,1,0
383,383,383,isi kai pay kai pay baik ingat rugi uang lanjur isi saldo kai pay masuk iya,5,1
384,384,384,lancar,5,1
385,385,385,kasih fitur paylater biar keren,5,1
386,386,386,jurus surabaya jogja besuk peb,1,0
387,387,387,bagus nyaman layan,5,1
388,388,388,smoga depan terang jadwal kereta gerbong ekomoni kursi tegak gerbong generation,4,1
389,389,389,bayar gampang pilih pilih,2,0
390,390,390,akun susah mohon tingkat app gin,1,0
391,391,391,aplikasi perintah asa ngabisin anggar,1,0
392,392,392,aplikasi acces kereta harga tiket jadwal berangkat tuju jadwal tuju,5,1
393,393,393,suruh gabung member acses dasar parah banget,1,0
394,394,394,pesan tiket bayar hasil saldo shopee pay potong notif masuk bayar hasil diriwat transaksi notif email nunggu bayar sistem buruk kelas kai uang customer service hubung buruk aplikasi guna,1,0
395,395,395,bagus mudah fasilitas iya semenjak aplikasi layar ponsel,5,1
396,396,396,buka,5,1
397,397,397,mnggunakan aplikasi kai akses baru brulang hasil hah layar putih tmpilan menu aplikasi mohon perbhrui terima kasih,5,1
398,398,398,aplikasi bodoh bodoh ngebug,1,0
399,399,399,baik,1,0
400,400,400,gangerti aplikasi daftar pakai email ygsama nomer data instal ulang data gilir pesan tiket tetep data akupake nomer email,2,0
401,401,401,ribet sumpah bayar gagal,1,0
402,402,402,bantu mesan bagi informasi,5,1
403,403,403,muas,5,1
404,404,404,mudah mesan tiket,5,1
405,405,405,admin selamat siang saat inpuut data tumpang orang waktuy tambah imbas input gagal akiry kai accses blokir muda layan onlin kejar kejar jam input,1,0
406,406,406,pesan tiket suruh pilihn tiket kembang aplikasi perhati nyaman pengunaan aplikasi biar konsumen kecewa,1,0
407,407,407,pesan notifikasi,1,0
408,408,408,signifikan buka aplikasi kurang kapasitas perangkat,1,0
409,409,409,asli gila masuk ganti metode bayar ganggu si anjr gila susah banget,1,0
410,410,410,susah masuk member dasar suruh masuk email gagal email aktif email cocok kode otp buka email tutup sedang aplikasi selesai asa aplikasi seribet maaf,1,0
411,411,411,harap benah cinta,5,1
412,412,412,hpku kompatible aplikasi abai biar jalan pakai laen sulit ribet terima kasih kai teman bilang iya wassalam orang rakyat jonan dengar solusi beliau,5,1
413,413,413,ngeupdate saldo,2,0
414,414,414,akun kai masuk email password baik,1,0
415,415,415,nyaman aman,5,1
416,416,416,iya lapor saldo ribu masuk jelas kaspro customer service iya ayo kai akses atas masuk hubung bank dana masuk tuju bank konfirmasi tuju,1,0
417,417,417,saldo kaipay kurang bayar sukses tiket tidak muncul telepon customer service dita kode boking tiket tidak muncul kode boking pikir dikit tiket tidak muncul bayar sukses nomor transaksi resi bayar lihat nomor resi bayar suruh lihat resi bayar tidak resi bayar customer service tidak paham aplikasi sial aplikasi bohong parasit,1,0
418,418,418,aplikasi pesan tiket ganti versi,1,0
419,419,419,bagus bersih,5,1
420,420,420,buruk aplikasi buruk susah bayar tiket hasil bayar saldo kurang tiket muncul bangun malam perang tiket harus aplikasi baik buruk kecewa kai baca keluh langgan aplikasi jelek parah ganti kembang aplikasi app panjang rugi konsumen,1,0
421,421,421,layan,1,0
422,422,422,ribet banget gusti kode otp lupa pasword banget kali locked jam hm dikit pdhl aplikasi mbanking masuk,1,0
423,423,423,baik sistem serba online batalin tiket pilih opsi e wallet atm gagal aneh potong,1,0
424,424,424,aman bantu,4,1
425,425,425,job terima kasih,5,1
426,426,426,aplikasi manfaat mudah informasi tiket jadwal tuju kakak bagus,5,1
427,427,427,kira antre menit actual jam,4,1
428,428,428,masuk aplikasi rumit kelas kai bayar program kualitas,2,0
429,429,429,aplikasi bagus pesan tiket kereta,5,1
430,430,430,masuk ubah ganti skin aplikasi layan,1,0
431,431,431,isi paket data aplikasi masuk masuk cocok coba saldo kereta saldo ribu saldo ribu saldo ribu masuk ribu cari riwayat transaksi saldo beli riwayat aplikasi sihh sebener,1,0
432,432,432,hola kembang aplikasi error codingan aplikasi aplikasi temu stasiun website tiada stasiun jadwal temu beli website aplikasi data stasiun temu lihat mesan kota stasiun data solusi baik diupdate bagus bohong terima kasih,1,0
433,433,433,aplikasi,4,1
434,434,434,aplikasi kmtooll,1,0
435,435,435,bagus aplikasi lengkap cikk tambahin cari kereta nomer kakak biar ribet tertawa,5,1
436,436,436,oke mantap,5,1
437,437,437,baik,5,1
438,438,438,kecewa kreta,1,0
439,439,439,upgarde,1,0
440,440,440,guna ponsel pakai,1,0
441,441,441,aplikasi mentah relleasaja,1,0
442,442,442,fungsi,1,0
443,443,443,bantu mudik kota pekan jalan jalan pakai kai,5,1
444,444,444,catat bagus aplikasi jalan lancar,5,1
445,445,445,buruk,2,0
446,446,446,error loading,1,0
447,447,447,baik pesan tiket muter jaring bagus,2,0
448,448,448,cepat akurat syarat ribet isi data isi data jos pokok,5,1
449,449,449,parah pesan tiket krl stasiun,2,0
450,450,450,lambat cari tiket tiket sedia mohon baik iya aplikasi,2,0
451,451,451,bantu moda kereta,5,1
452,452,452,lancar lancar sayang updgrade suruh tingkat moga diupgrade kecewa komentar komentar,2,0
453,453,453,parah aplikasi,1,0
454,454,454,aplikasi layan masyarakat niat pusat lambat akses jadwal kadang kadang susah maaf,2,0
455,455,455,kesini aplikasi pakai selesai ubah signifikan respect aplikasi fitur baik,2,0
456,456,456,aplikasi bodoh guna,1,0
457,457,457,jelek aplikasi masuk susah,1,0
458,458,458,banyak error,1,0
459,459,459,lihat jadwal,1,0
460,460,460,puas aplikasi kai mudah mesan tiket alat tranformasi mdh praktis mana terima kasih akses kai,5,1
461,461,461,nge error kereta krl pesan tiket pakai aplikasi pakai kartu masuk asam,1,0
462,462,462,suruh tingkat cocok tingkat sistem error ganti email nomor telepon error,1,0
463,463,463,sandi gagal gila aplikasi,1,0
464,464,464,bantu,4,1
465,465,465,bagus lihat jadwal kereta mudah pesan tiket mudah,5,1
466,466,466,baik loading serba transaksi gagal bayar,1,0
467,467,467,aplikasi diupdate bagus jelek lambat lihat jadwal kereta krl jadwal pdhl update baru aplikasi jelek,1,0
468,468,468,kembang aplikasi ganti,1,0
469,469,469,verifikasi email masuk masuk,5,1
470,470,470,sesal aplikasi langsung lambat pakai aplikasi sulit ngepasin jdwl kereta app fungsi,1,0
471,471,471,mohon baik pusat terima kasih,1,0
472,472,472,akun hilang cocok masuk error cocok buatlagih isi email error baik,4,1
473,473,473,error aplikasi bayar tiket kakak lokal pakai ovo transaksi hasil tiket muncul aplikasi tipu baik bebera saldo ovo terima kasih,4,1
474,474,474,habis diupdate susah usaha kerja  aplikasi,1,0
475,475,475,kode otp masuk masuk proses bayar,5,1
476,476,476,aplikasi ribet,1,0
477,477,477,kai usaha layan langgan profesional,5,1
478,478,478,kompatibel perangkat ponsel baru,1,0
479,479,479,mudah praktis,5,1
480,480,480,daftar susah,1,0
481,481,481,klaim asuransi repot,1,0
482,482,482,lambat rumit,1,0
483,483,483,gas curhat,5,1
484,484,484,aplikasi sampah met tinggal kai akses,1,0
485,485,485,aplikasi sampah tingkat dasar ngebug pusat aplikasi murah pakai aplikasi susah,1,0
486,486,486,dvloper apatu apatu,1,0
487,487,487,bayar tiket pakai ovo hubung kai aces cocok kirim pin muncul salah terang salah lihat ovo hubung kai,4,1
488,488,488,banyak tingkat jelek lambat,1,0
489,489,489,mudah lihat jadwal na,5,1
490,490,490,susah bayar pakai qris,1,0
491,491,491,cocok buka aplikasi loading cocok bayar parah pakai buru,2,0
492,492,492,rekomendasi,1,0
493,493,493,tenaga kerja beli tket mlak baik jaringn,1,0
494,494,494,kelas usaha kerja aplikasi gin iya petinggi suruh perhati,1,0
495,495,495,lemoott,2,0
496,496,496,aplikasi maintenance,1,0
497,497,497,jelek beli tiket susah,1,0
498,498,498,benerin malu jonan bintang bagus aplikasi,5,1
499,499,499,aplikasi error lihat jadwal loading yaampun aplikasi maju lelah lihat,1,0
500,500,500,baru lihat jadwal krl wifi lancar jaya,1,0
501,501,501,payah aplikasi nge error indonesia bkin aplikasi,1,0
502,502,502,gila iya kai akses isi saldo cocok cek saldo masuk potong ribu cocok tiba saldo nol astagfirullah males pakai kai akses kecewa banget aplikasi baik jng guna,1,0
503,503,503,menu commuter pakai,2,0
504,504,504,muas,1,0
505,505,505,aplikasi asli indonesia guna sumpah kecewa potong ribet sumpah kalobgw bos kai pecat aplikasi,1,0
506,506,506,pesan tiket poin,4,1
507,507,507,aplikasi putar situ,1,0
508,508,508,lambat buka kadang lihat jadwal detect,1,0
509,509,509,satpamm stasiun bage bandung bodohh lari lari menit buka pintu sedang hamil perut kram kereta tanggal januari jam berangkat tindakk tegass satu aman bodoh,1,0
510,510,510,kerja bagus,5,1
511,511,511,burukk muter sinyal,1,0
512,512,512,pakai,1,0
513,513,513,efisien mudah akses jalan,5,1
514,514,514,bantu gera,5,1
515,515,515,bantu kalang masyarakat ponsel android pakai aplikasi mudah aplikasi ramah type android masyrakat guna,1,0
516,516,516,aplikasi rugi mohon deposit kaspro kai pay unjung dana pakai bayar beli tiket hah nominal terterah ujung ribet pakai saldo dana beli tiket kai akses bayar langsung alfa indomaret deposit kai pay simak fahami kata korban,1,0
517,517,517,aneh e wallet stasiun gedebage akun iya,1,0
518,518,518,aplikasi jelek,1,0
519,519,519,aplikasi paksa malu aplikasi bohong masuk akun bisa hadeuh sok aplikasi ujung malu,1,0
520,520,520,kesal bintang perintah luh kereta indonesia,1,0
521,521,521,lambat,1,0
522,522,522,cinta kai,5,1
523,523,523,bangke beli pulsa masuk sedang dana hubung customer service suruh nunggu lanjut,1,0
524,524,524,maju bayar sulit jaring bagus,1,0
525,525,525,buang aplikasi dasar busuk,1,0
526,526,526,aplikasi busuk otp masuk masuk,1,0
527,527,527,maaf sesuai hati nurani,1,0
528,528,528,otp otp habis muncul coba ulang hasil kena ingat banyak otp,1,0
529,529,529,bagus bagus make make ayo,5,1
530,530,530,beli tiket kunci jam aplikasi ampas,1,0
531,531,531,admin akses kai terus diupdate minggu diupdate diupdate sedang,1,0
532,532,532,kereta nyaman aman,5,1
533,533,533,suruh diupdate ttup aplikasi rek,2,0
534,534,534,kelas aplikasi perintah asli marah,2,0
535,535,535,iya aplikasi warga indonesia optimal,1,0
536,536,536,aplikasi gampang error lambat,1,0
537,537,537,sistem kaipay daftar suruh pin eh bayar pakai kaipay suruh masuk pin dukun isi saldo kaipay apa,1,0
538,538,538,aplikasi stabil ganggu dikit akun dana pelihara software korupsi,1,0
539,539,539,batal panjang diskon pergi tunjuk banyak jalur,5,1
540,540,540,jelek bangett iya susah catat,1,0
541,541,541,akses kai mudah mes ticket kereta,5,1
542,542,542,buka,1,0
543,543,543,error aplikasi tai mah,1,0
544,544,544,laksana misi visi capai tuju layan madani rasa tingkat masyarakat jaya p kai bakti negeri butuh,5,1
545,545,545,beli tiket bayar muncul tiket kecewa aplikasi mohon baharu keluh guna uang masuk kai ujung ujung korupsi andai harga guna hilang juta kacau usaha kai,1,0
546,546,546,sih aplikasi susah daftar terima otp masuk profesional,1,0
547,547,547,aplikasi suruh kelas tingkat pesan tiket susah woy,1,0
548,548,548,otp cocok masuk many,1,0
549,549,549,daftar syukur moga aplikasi mudah amin,5,1
550,550,550,aplikasi aneh ulang sandi ganti tekan masuk aplikasi aplikasi error eya sedia tiket gin ribet kai pikir aplikasi error,1,0
551,551,551,ganti personal programmer,2,0
552,552,552,bodoh,1,0
553,553,553,turun kualitas aplikasi banyak mafia makelar tahap bayar ngebleng layar putih tahu selesai seat,1,0
554,554,554,aplikasi guna kualitas suruh masuk gilir masuk many proses gilir potong admin,1,0
555,555,555,akses oke,5,1
556,556,556,gampang murah,5,1
557,557,557,catat lambat ngebug tulis many nunggu jam tiket scan kai mohon baik,1,0
558,558,558,aplikasi bagus mesan tiket kadang lambat cocok buka moga baik,4,1
559,559,559,aplikasi bagus ter best mes tiket kereta railfood usaha kai bagus segi layan cek stasiun pakai face kenal antre,5,1
560,560,560,mantap admin,5,1
561,561,561,gem rusak,1,0
562,562,562,suruh baru baru sedia,1,0
563,563,563,unduh error payah emang aktifasi pay akses,1,0
564,564,564,pesan bayar muncul tiket kereta hilang uang ribu parah tipu,1,0
565,565,565,tambahin bayar kripto btc,5,1
566,566,566,bukti,5,1
567,567,567,aplikasi rekomendasi,1,0
568,568,568,aplikasi baru uji sabar,1,0
569,569,569,suka jalan kereta,5,1
570,570,570,berat aplikasi,5,1
571,571,571,register muncul masuk aplikasi,1,0
572,572,572,pilih bayar,1,0
573,573,573,ngebug nyaa beli tiket,1,0
574,574,574,aplikasi jelek pesan tiket jadwal pesan error,1,0
575,575,575,baik aplikasi kai,1,0
576,576,576,guna tiket lokal kasih poin lolak diksi opsi kembali uang online pelit,2,0
577,577,577,jelek application,1,0
578,578,578,pusat nge turun baik,1,0
579,579,579,benah eskalator stasiun bojonggede binatang tangga manual retak retak proyek kotoran,1,0
580,580,580,pesan tiket aplikasi guna jadwal temu,1,0
581,581,581,mohon baik sistem cari tiket kereta lokal tulis jadwal temu lihat pesan tiket rute lancar,1,0
582,582,582,pesan kereta akses bykai malang tulungagung orang dewasa tanggal januari,5,1
583,583,583,saldo potong kali tiket,1,0
584,584,584,dasar duluu aman aman aneh,1,0
585,585,585,gila iya meniit munggu bayar konyooll jeleek,1,0
586,586,586,saldo hilang kema,1,0
587,587,587,moga kembang,5,1
588,588,588,jujur aplikasi bantu update kali error cocok beli tiket aplikasi perintah gin hadeuuhh,1,0
589,589,589,habis parah saldo kurang tiket muncul tiket muncul hilang cocok berangkat nlpun contak center hubung parah aplikasi,1,0
590,590,590,e dompet ribet pakai ovo beli tiket bayar doble untung rugi baik lagiproses bayar e dompet,2,0
591,591,591,kamsahida,5,1
592,592,592,hebat,5,1
593,593,593,pakai aplikasi kai pesan tiket praktis,5,1
594,594,594,layan pergi tunjuk muas libur sekolah terima kasih crew service,5,1
595,595,595,pilih bayar batas sulit,1,0
596,596,596,excellent alam,5,1
597,597,597,pusat lambat banget reschedule susah penuh,1,0
598,598,598,mudah informasi,5,1
599,599,599,aplikasi susah,1,0
600,600,600,pemberitahuan menu suka lambat,1,0
601,601,601,aplikasi bagus suka lambat,5,1
602,602,602,lainkali proses saldo pusat layan mudah lambat banget,1,0
603,603,603,mantap harga tiket sesuai beli,5,1
604,604,604,bingung,5,1
605,605,605,kakak pesan tiket qris iya baik iya,5,1
606,606,606,manfaat,5,1
607,607,607,service,5,1
608,608,608,jadwal kereta,4,1
609,609,609,mudah guna mes tiket,5,1
610,610,610,aplikasi manfaat mudah peng operasional,5,1
611,611,611,mudah operasi alternatif,5,1
612,612,612,kritik moga cepat baik kaca ekonomi bur hordeng bauu ganti tugas bersih biar sampah tumpuk rajabasa kertapati palembang lampung,1,0
613,613,613,nyaman murah,5,1
614,614,614,oke banget,5,1
615,615,615,proses mesan tiket kai pay potong lapor ganti kerja tanggal lapor ribu nunggu kerja mes tiket aplikasi januari,1,0
616,616,616,balikin nama nana turun rell,1,0
617,617,617,mohon maaf syaa kasih bintang tega kasih bintang ngomong-ngomong batal uang alas prosedur lambat batal aplikasi bilang batal hasil aplikasi kai rating rendah kome jelek,2,0
618,618,618,inisiatif baik fundamental guna ramah cari menu kembali tiket susah mati detail kolom daftar isi tangga lahir pakai date picker geser lahir banyak saran tim dev libat testing iya rekomendasi aplikasi catat sulit masuk iya tahan,2,0
619,619,619,aplikasi tambah respect,1,0
620,620,620,ubah jadwal repot banget,1,0
621,621,621,baik aplikasi transportasi lambat banget,2,0
622,622,622,kai jaya,5,1
623,623,623,manfaat pesan kakak subsidi kakak erlangga kakak bengawan sulit akses peluang terima kasih,5,1
624,624,624,tugas ramah paham ponsel,5,1
625,625,625,deteksi aplikasi aman aplikasi bahaya,1,0
626,626,626,bantu beli tiket,5,1
627,627,627,terima kasih,5,1
628,628,628,tiket murah susah,5,1
629,629,629,batu jalan kai baik,5,1
630,630,630,banyak tambah tambah buruk,1,0
631,631,631,bantu mudah erti,5,1
632,632,632,bantu jalan dinas,5,1
633,633,633,gngguan,5,1
634,634,634,jelang lebaran turun jam buka,5,1
635,635,635,baik,4,1
636,636,636,nyaman aman bersih,5,1
637,637,637,bantu giat traveling kereta,5,1
638,638,638,bantu boking tiket,5,1
639,639,639,app guna,1,0
640,640,640,hoo,5,1
641,641,641,nyaman,5,1
642,642,642,aplikasi bagusn bantu tiap jalan jarak,5,1
643,643,643,moga turun iya servernyaa,4,1
644,644,644,senang pakai kereta mudik kebumen terima kasih kai,5,1
645,645,645,masuk error ganti sandi akun langsung kunci angel tambah ruet,1,0
646,646,646,masuk susah aelah,1,0
647,647,647,bayar gagal uang,1,0
648,648,648,tambah erorrt,5,1
649,649,649,posisi kursi hadap jelas gambar keluarga kumpul hadap terima kasih baik,5,1
650,650,650,ngalahin scurity bawa ponsel buka aplikasi uninstall aplikasi play google play store aplikasi kerja tulong benerin,1,0
651,651,651,sih masuk susah,1,0
652,652,652,payah daftar mutar muter otp kasih diinput valid niat aplikasi,1,0
653,653,653,benah aplikasi beli tiket error selesai cocok tahap pakai metode debit kredit kartu laku kartu sesuai aplikasi ribet,1,0
654,654,654,aplikasi bodoh banget masuk ngeselin angaran biaya aplikasi tekan habis an uang masuk orang duduk jabat orang vendor pegawai jaga aplikasi jalan layak hah bayar bawah standart keri,1,0
